"","scene","person","script","place","daytime","emo","hero"
"2359",119,"STEVE/CAPTAIN AMERICA","- KRAKAKABOOM! A blinding BOLT OF LIGHTNING strikes down from"," HELICARRIER MEDICAL ROOM ","DAY","positive","alter ego"
"2360",119,"STEVE/CAPTAIN AMERICA","above, colliding on MJLNIR. The explosion is massive. THE"," HELICARRIER MEDICAL ROOM ","DAY","positive","alter ego"
"2361",119,"STEVE/CAPTAIN AMERICA","MIGHTY THOR."," HELICARRIER MEDICAL ROOM ","DAY","positive","alter ego"
"2362",119,"STEVE/CAPTAIN AMERICA","- CAPTAIN AMERICA pulls on his HELMET and SHIELD."," HELICARRIER MEDICAL ROOM ","DAY","positive","alter ego"
"2363",119,"STEVE/CAPTAIN AMERICA","- Tony WELDS his IRON MAN helmet. LIGHT slips down over IRON"," HELICARRIER MEDICAL ROOM ","DAY","positive","alter ego"
"2364",119,"STEVE/CAPTAIN AMERICA","MAN's eye holes."," HELICARRIER MEDICAL ROOM ","DAY","positive","alter ego"
"2365",119,"STEVE/CAPTAIN AMERICA","- BLACK WIDOW attaches a GLOVE GAUNTLET with her rounds on her"," HELICARRIER MEDICAL ROOM ","DAY","positive","alter ego"
"2366",119,"STEVE/CAPTAIN AMERICA","wrist. A BLUE LIGHT CHARGES."," HELICARRIER MEDICAL ROOM ","DAY","positive","alter ego"
"2367",119,"STEVE/CAPTAIN AMERICA","- HAWKEYE slips on his QUIVER of arrows."," HELICARRIER MEDICAL ROOM ","DAY","positive","alter ego"
"2368",119,"STEVE/CAPTAIN AMERICA","EXT/INT. QUINJET  DAY"," HELICARRIER MEDICAL ROOM ","DAY","positive","alter ego"
"2369",119,"STEVE/CAPTAIN AMERICA","Cap, Widow and Hawkeye walk towards and into the QUINJET. A"," HELICARRIER MEDICAL ROOM ","DAY","positive","alter ego"
"2370",119,"STEVE/CAPTAIN AMERICA","YOUNG SHIELD PILOT looks and stands in their way."," HELICARRIER MEDICAL ROOM ","DAY","positive","alter ego"
"2371",119,"STEVE/CAPTAIN AMERICA","YOUNG SHIELD PILOT"," HELICARRIER MEDICAL ROOM ","DAY","positive","alter ego"
"2372",119,"STEVE/CAPTAIN AMERICA","You are not authorized to be here..."," HELICARRIER MEDICAL ROOM ","DAY","positive","alter ego"
"2373",119,"STEVE/CAPTAIN AMERICA","CAPTAIN AMERICA"," HELICARRIER MEDICAL ROOM ","DAY","positive","hero"
"2374",119,"STEVE/CAPTAIN AMERICA","Son... just don't."," HELICARRIER MEDICAL ROOM ","DAY","positive","hero"
"2375",120,"NICK FURY","NICK FURY"," HELICARRIER BRIDGE ","DAY","fear","hero"
"2376",120,"NICK FURY","Agent Hill?"," HELICARRIER BRIDGE ","DAY","fear","hero"
"2377",120,"NICK FURY","AGENT MARIA HILL"," HELICARRIER BRIDGE ","DAY","fear","hero"
"2378",120,"NICK FURY","Those cards, they were in Coulson's"," HELICARRIER BRIDGE ","DAY","fear","hero"
"2379",120,"NICK FURY","locker, not in his jacket."," HELICARRIER BRIDGE ","DAY","fear","hero"
"2380",120,"NICK FURY","NICK FURY"," HELICARRIER BRIDGE ","DAY","fear","hero"
"2381",120,"NICK FURY","They needed the push."," HELICARRIER BRIDGE ","DAY","fear","hero"
"2382",120,"NICK FURY","(holding Coulson's cards)"," HELICARRIER BRIDGE ","DAY","fear","hero"
"2383",120,"NICK FURY","A LOUD NOISE SCREECHES. Fury looks out to see IRON MAN flying"," HELICARRIER BRIDGE ","DAY","fear","hero"
"2384",120,"NICK FURY","off as well as the QUINJET."," HELICARRIER BRIDGE ","DAY","fear","hero"
"2385",120,"NICK FURY","NICK FURY"," HELICARRIER BRIDGE ","DAY","fear","hero"
"2386",120,"NICK FURY","They found it. Get our communications"," HELICARRIER BRIDGE ","DAY","fear","hero"
"2387",120,"NICK FURY","back up, whatever you have to do. I"," HELICARRIER BRIDGE ","DAY","fear","hero"
"2388",120,"NICK FURY","want eyes on everything."," HELICARRIER BRIDGE ","DAY","fear","hero"
"2389",120,"NICK FURY","AGENT MARIA HILL"," HELICARRIER BRIDGE ","DAY","fear","hero"
"2390",120,"NICK FURY","Yes, sir."," HELICARRIER BRIDGE ","DAY","fear","hero"
"2391",121,"TONY/IRON MAN","TONY"," NEW YORK CITY SKYLINE - STARK TOWER ","DAY","positive","alter ego"
"2392",121,"TONY/IRON MAN","Shut it down, Dr. Selvig."," NEW YORK CITY SKYLINE - STARK TOWER ","DAY","positive","alter ego"
"2393",121,"TONY/IRON MAN","IRON MAN"," NEW YORK CITY SKYLINE - STARK TOWER ","DAY","positive","hero"
"2394",121,"TONY/IRON MAN","Okay."," NEW YORK CITY SKYLINE - STARK TOWER ","DAY","positive","hero"
"2395",121,"TONY/IRON MAN","IRON MAN aims his hands toward the CMS and FIRES. The energy"," NEW YORK CITY SKYLINE - STARK TOWER ","DAY","positive","hero"
"2396",121,"TONY/IRON MAN","from his boosters SHATTERS with a deafening CRACK! Selvig falls"," NEW YORK CITY SKYLINE - STARK TOWER ","DAY","positive","hero"
"2397",121,"TONY/IRON MAN","backwards. DOWN BELOW, CITIZENS OF NEW YORK look up at STARK"," NEW YORK CITY SKYLINE - STARK TOWER ","DAY","positive","hero"
"2398",121,"TONY/IRON MAN","TOWER. IRON MAN stares in disbelief at the CMS ... unharmed."," NEW YORK CITY SKYLINE - STARK TOWER ","DAY","positive","hero"
"2399",121,"TONY/IRON MAN","TONY"," NEW YORK CITY SKYLINE - STARK TOWER ","DAY","positive","alter ego"
"2400",121,"TONY/IRON MAN","Skip the spinning rims. We're on the"," NEW YORK CITY SKYLINE - STARK TOWER ","DAY","positive","alter ego"
"2401",121,"TONY/IRON MAN","clock."," NEW YORK CITY SKYLINE - STARK TOWER ","DAY","positive","alter ego"
"2402",121,"TONY/IRON MAN","TONY lands his SUIT and goes through the gauntlet and unsuits"," NEW YORK CITY SKYLINE - STARK TOWER ","DAY","positive","alter ego"
"2403",121,"TONY/IRON MAN","him. LOKI looks up at him, smiling. They proceed to walk into"," NEW YORK CITY SKYLINE - STARK TOWER ","DAY","positive","alter ego"
"2404",121,"TONY/IRON MAN","the penthouse."," NEW YORK CITY SKYLINE - STARK TOWER ","DAY","positive","alter ego"
"2405",122,"LOKI","LOKI"," STARK PENTHOUSE ","DAY","positive","hero"
"2406",122,"LOKI","Please tell me you're going to appeal"," STARK PENTHOUSE ","DAY","positive","hero"
"2407",122,"LOKI","to my humanity."," STARK PENTHOUSE ","DAY","positive","hero"
"2408",122,"TONY/IRON MAN","TONY"," STARK PENTHOUSE ","DAY","positive","alter ego"
"2409",122,"TONY/IRON MAN","Uh...actually, I'm planning to threaten"," STARK PENTHOUSE ","DAY","positive","alter ego"
"2410",122,"TONY/IRON MAN","you."," STARK PENTHOUSE ","DAY","positive","alter ego"
"2411",122,"LOKI","LOKI"," STARK PENTHOUSE ","DAY","positive","hero"
"2412",122,"LOKI","You should have left your armor on for"," STARK PENTHOUSE ","DAY","positive","hero"
"2413",122,"LOKI","that."," STARK PENTHOUSE ","DAY","positive","hero"
"2414",122,"TONY/IRON MAN","TONY"," STARK PENTHOUSE ","DAY","positive","alter ego"
"2415",122,"TONY/IRON MAN","Yeah, it's seen a bit of mileage."," STARK PENTHOUSE ","DAY","positive","alter ego"
"2416",122,"TONY/IRON MAN","You've got the blue stick of destiny."," STARK PENTHOUSE ","DAY","positive","alter ego"
"2417",122,"TONY/IRON MAN","Would you like a drink?"," STARK PENTHOUSE ","DAY","positive","alter ego"
"2418",122,"LOKI","LOKI"," STARK PENTHOUSE ","DAY","positive","hero"
"2419",122,"LOKI","Stalling me won't change anything."," STARK PENTHOUSE ","DAY","positive","hero"
"2420",122,"TONY/IRON MAN","TONY"," STARK PENTHOUSE ","DAY","positive","alter ego"
"2421",122,"TONY/IRON MAN","No, no, no! Threatening. No drink? You"," STARK PENTHOUSE ","DAY","positive","alter ego"
"2422",122,"TONY/IRON MAN","sure? I'm having one."," STARK PENTHOUSE ","DAY","positive","alter ego"
"2423",122,"LOKI","LOKI"," STARK PENTHOUSE ","DAY","positive","hero"
"2424",122,"LOKI","The CHITAURI are coming, nothing will"," STARK PENTHOUSE ","DAY","positive","hero"
"2425",122,"LOKI","change that. What have I to fear?"," STARK PENTHOUSE ","DAY","positive","hero"
"2426",122,"TONY/IRON MAN","TONY"," STARK PENTHOUSE ","DAY","positive","alter ego"
"2427",122,"TONY/IRON MAN","THE AVENGERS."," STARK PENTHOUSE ","DAY","positive","alter ego"
"2428",122,"TONY/IRON MAN","(Loki looks at him, confused)"," STARK PENTHOUSE ","DAY","positive","alter ego"
"2429",122,"TONY/IRON MAN","It's what we call ourselves, sort of"," STARK PENTHOUSE ","DAY","positive","alter ego"
"2430",122,"TONY/IRON MAN","like a team. `EARTH'S MIGHTIEST HEROES'"," STARK PENTHOUSE ","DAY","positive","alter ego"
"2431",122,"TONY/IRON MAN","type of thing."," STARK PENTHOUSE ","DAY","positive","alter ego"
"2432",122,"LOKI","LOKI"," STARK PENTHOUSE ","DAY","positive","hero"
"2433",122,"LOKI","Yes, I've met them."," STARK PENTHOUSE ","DAY","positive","hero"
"2434",122,"TONY/IRON MAN","TONY"," STARK PENTHOUSE ","DAY","positive","alter ego"
"2435",122,"TONY/IRON MAN","(SMILING)"," STARK PENTHOUSE ","DAY","positive","alter ego"
"2436",122,"TONY/IRON MAN","Yeah, takes us a while to get any"," STARK PENTHOUSE ","DAY","positive","alter ego"
"2437",122,"TONY/IRON MAN","traction, I'll give you that one."," STARK PENTHOUSE ","DAY","positive","alter ego"
"2438",122,"TONY/IRON MAN","TONY (CONT'D)"," STARK PENTHOUSE ","DAY","positive","alter ego"
"2439",122,"TONY/IRON MAN","But, let's do a head count here. Your"," STARK PENTHOUSE ","DAY","positive","alter ego"
"2440",122,"TONY/IRON MAN","brother, the demi-God; a super soldier,"," STARK PENTHOUSE ","DAY","positive","alter ego"
"2441",122,"TONY/IRON MAN","a living legend who kind of lives up to"," STARK PENTHOUSE ","DAY","positive","alter ego"
"2442",122,"TONY/IRON MAN","the legend; a man with breath-taking"," STARK PENTHOUSE ","DAY","positive","alter ego"
"2443",122,"TONY/IRON MAN","anger management issues; a couple of"," STARK PENTHOUSE ","DAY","positive","alter ego"
"2444",122,"TONY/IRON MAN","master assassins, and you, big fella,"," STARK PENTHOUSE ","DAY","positive","alter ego"
"2445",122,"TONY/IRON MAN","you've managed to piss off every single"," STARK PENTHOUSE ","DAY","positive","alter ego"
"2446",122,"TONY/IRON MAN","one of them."," STARK PENTHOUSE ","DAY","positive","alter ego"
"2447",122,"LOKI","LOKI"," STARK PENTHOUSE ","DAY","positive","hero"
"2448",122,"LOKI","That was the plan."," STARK PENTHOUSE ","DAY","positive","hero"
"2449",122,"TONY/IRON MAN","TONY"," STARK PENTHOUSE ","DAY","positive","alter ego"
"2450",122,"TONY/IRON MAN","Not a great plan. When they come, and"," STARK PENTHOUSE ","DAY","positive","alter ego"
"2451",122,"TONY/IRON MAN","they will, they'll come for you."," STARK PENTHOUSE ","DAY","positive","alter ego"
"2452",122,"TONY/IRON MAN","From underneath the bar table, Tony pulls on COLANTOTTE"," STARK PENTHOUSE ","DAY","positive","alter ego"
"2453",122,"TONY/IRON MAN","BRACELETS, a honing device."," STARK PENTHOUSE ","DAY","positive","alter ego"
"2454",122,"LOKI","LOKI"," STARK PENTHOUSE ","DAY","positive","hero"
"2455",122,"LOKI","I have an army."," STARK PENTHOUSE ","DAY","positive","hero"
"2456",122,"TONY/IRON MAN","TONY"," STARK PENTHOUSE ","DAY","positive","alter ego"
"2457",122,"TONY/IRON MAN","We have a HULK."," STARK PENTHOUSE ","DAY","positive","alter ego"
"2458",122,"LOKI","LOKI"," STARK PENTHOUSE ","DAY","positive","hero"
"2459",122,"LOKI","I thought the beast had wandered off."," STARK PENTHOUSE ","DAY","positive","hero"
"2460",122,"TONY/IRON MAN","TONY"," STARK PENTHOUSE ","DAY","positive","alter ego"
"2461",122,"TONY/IRON MAN","You're missing the point. There's no"," STARK PENTHOUSE ","DAY","positive","alter ego"
"2462",122,"TONY/IRON MAN","throne, there is no version of this,"," STARK PENTHOUSE ","DAY","positive","alter ego"
"2463",122,"TONY/IRON MAN","where you come out on top. Maybe your"," STARK PENTHOUSE ","DAY","positive","alter ego"
"2464",122,"TONY/IRON MAN","army comes and maybe it's too much for"," STARK PENTHOUSE ","DAY","positive","alter ego"
"2465",122,"TONY/IRON MAN","us, but it's all on you. Because if we"," STARK PENTHOUSE ","DAY","positive","alter ego"
"2466",122,"TONY/IRON MAN","can't protect the Earth, you can be"," STARK PENTHOUSE ","DAY","positive","alter ego"
"2467",122,"TONY/IRON MAN","damned well sure we'll avenge it."," STARK PENTHOUSE ","DAY","positive","alter ego"
"2468",122,"LOKI","LOKI"," STARK PENTHOUSE ","DAY","positive","hero"
"2469",122,"LOKI","(slowly walks up to him;"," STARK PENTHOUSE ","DAY","positive","hero"
"2470",122,"LOKI","raising the scepter)"," STARK PENTHOUSE ","DAY","positive","hero"
"2471",122,"LOKI","How will your friends have time for"," STARK PENTHOUSE ","DAY","positive","hero"
"2472",122,"LOKI","me,when they're so busy fighting you?"," STARK PENTHOUSE ","DAY","positive","hero"
"2473",122,"LOKI","Loki TAPS Tony on the chest with his scepter. PING! Nothing."," STARK PENTHOUSE ","DAY","positive","hero"
"2474",122,"LOKI","Confused, Loki tires again. PING! NOTHING."," STARK PENTHOUSE ","DAY","positive","hero"
"2475",122,"LOKI","LOKI"," STARK PENTHOUSE ","DAY","positive","hero"
"2476",122,"LOKI","It should work."," STARK PENTHOUSE ","DAY","positive","hero"
"2477",122,"TONY/IRON MAN","TONY"," STARK PENTHOUSE ","DAY","positive","alter ego"
"2478",122,"TONY/IRON MAN","Well, performance issues. You know?"," STARK PENTHOUSE ","DAY","positive","alter ego"
"2479",122,"TONY/IRON MAN","In anger, Loki GRABS Tony by the throat and FLINGS him across"," STARK PENTHOUSE ","DAY","positive","alter ego"
"2480",122,"TONY/IRON MAN","the room."," STARK PENTHOUSE ","DAY","positive","alter ego"
"2481",122,"TONY/IRON MAN","TONY"," STARK PENTHOUSE ","DAY","positive","alter ego"
"2482",122,"TONY/IRON MAN","Jarvis. Anytime now."," STARK PENTHOUSE ","DAY","positive","alter ego"
"2483",122,"TONY/IRON MAN","Loki grabs Tony by the throat again."," STARK PENTHOUSE ","DAY","positive","alter ego"
"2484",122,"LOKI","LOKI"," STARK PENTHOUSE ","DAY","positive","hero"
"2485",122,"LOKI","You will all fall before me."," STARK PENTHOUSE ","DAY","positive","hero"
"2486",122,"LOKI","LOKI THROWS TONY OUT THE WINDOW. Tony FREEFALLS down the tower."," STARK PENTHOUSE ","DAY","positive","hero"
"2487",122,"LOKI","From behind Loki, an elevator opens and a RED POD SHOOTS out."," STARK PENTHOUSE ","DAY","positive","hero"
"2488",122,"LOKI","The pod LASER SIGNALS the COLANTOTTE BRACELETS on Tony. The POD"," STARK PENTHOUSE ","DAY","positive","hero"
"2489",122,"LOKI","begins to TRANSFORM into the MARK VII suit."," STARK PENTHOUSE ","DAY","positive","hero"
"2490",122,"LOKI","It LATCHES onto Tony. IRON MAN. The suit FLIES up before he hits"," STARK PENTHOUSE ","DAY","positive","hero"
"2491",122,"LOKI","the ground or the gazing people. Loki looks up, angry."," STARK PENTHOUSE ","DAY","positive","hero"
"2492",122,"TONY/IRON MAN","IRON MAN"," STARK PENTHOUSE ","DAY","positive","hero"
"2493",122,"TONY/IRON MAN","And there's one other person you pissed"," STARK PENTHOUSE ","DAY","positive","hero"
"2494",122,"TONY/IRON MAN","off! His name was Phil."," STARK PENTHOUSE ","DAY","positive","hero"
"2495",122,"TONY/IRON MAN","Loki raises the scepter. IRON MAN FIRES at Loki, sending him on"," STARK PENTHOUSE ","DAY","positive","hero"
"2496",122,"TONY/IRON MAN","his ass."," STARK PENTHOUSE ","DAY","positive","hero"
"2497",124,"TONY/IRON MAN","TONY"," VASTNESS OF","SPACE","fear","alter ego"
"2498",124,"TONY/IRON MAN","Right. Army."," VASTNESS OF","SPACE","fear","alter ego"
"2499",124,"TONY/IRON MAN","IRON MAN flies up towards the portal. From his shoulders, a"," VASTNESS OF","SPACE","fear","alter ego"
"2500",124,"TONY/IRON MAN","miniature multiple rocket launcher, pops out and FIRES. Like the"," VASTNESS OF","SPACE","fear","alter ego"
"2501",124,"TONY/IRON MAN","JERICHO MISSILE, several targets are taken down unlike no"," VASTNESS OF","SPACE","fear","alter ego"
"2502",124,"TONY/IRON MAN","missile. It's useless. THOUSANDS OF CHITAURI FLY OUT. IRON MAN"," VASTNESS OF","SPACE","fear","alter ego"
"2503",124,"TONY/IRON MAN","flies towards the city."," VASTNESS OF","SPACE","fear","alter ego"
"2504",126,"THOR","THOR"," STARK TOWER ","DAY","anger","hero"
"2505",126,"THOR","Loki! Turn off the Tesseract or I'll"," STARK TOWER ","DAY","anger","hero"
"2506",126,"THOR","destroy it!"," STARK TOWER ","DAY","anger","hero"
"2507",126,"LOKI","LOKI"," STARK TOWER ","DAY","negative","hero"
"2508",126,"LOKI","You can't. There is no stopping it."," STARK TOWER ","DAY","negative","hero"
"2509",126,"LOKI","There is only the war!"," STARK TOWER ","DAY","negative","hero"
"2510",126,"THOR","THOR"," STARK TOWER ","DAY","anger","hero"
"2511",126,"THOR","So be it."," STARK TOWER ","DAY","anger","hero"
"2512",126,"THOR","Loki and Thor rush at each other. They and their weapons"," STARK TOWER ","DAY","anger","hero"
"2513",126,"THOR","collide. The two battle -- Loki unleashing another pent-up rage"," STARK TOWER ","DAY","anger","hero"
"2514",126,"THOR","and jealousy, Thor having no choice but to defend himself."," STARK TOWER ","DAY","anger","hero"
"2515",128,"TONY/IRON MAN","IRON MAN"," SKY ","DAY","positive","hero"
"2516",128,"TONY/IRON MAN","What, did you stop for drive-thru?"," SKY ","DAY","positive","hero"
"2517",128,"TONY/IRON MAN","Swing up PARK, I'm gonna lay 'em out"," SKY ","DAY","positive","hero"
"2518",128,"TONY/IRON MAN","for you."," SKY ","DAY","positive","hero"
"2519",129,"TONY/IRON MAN","TONY"," STARK TOWER ","DAY","positive","alter ego"
"2520",129,"TONY/IRON MAN","Fine. Let's keep them occupied."," STARK TOWER ","DAY","positive","alter ego"
"2521",129,"TONY/IRON MAN","IRON MAN heads back to the portal."," STARK TOWER ","DAY","positive","alter ego"
"2522",131,"CLINT BARTON/HAWKEYE","HAWKEYE"," QUINJET ","DAY","neutral","hero"
"2523",131,"CLINT BARTON/HAWKEYE","Yeah."," QUINJET ","DAY","neutral","hero"
"2524",131,"NATASHA/BLACK WIDOW","BLACK WIDOW"," QUINJET ","DAY","negative","hero"
"2525",131,"NATASHA/BLACK WIDOW","See them."," QUINJET ","DAY","negative","hero"
"2526",131,"NATASHA/BLACK WIDOW","HAWKEYE BANKS the jet towards STARK TOWER. Aims the MINIGUN at"," QUINJET ","DAY","negative","hero"
"2527",131,"NATASHA/BLACK WIDOW","Loki. Loki AIMS the scepter at the QUINJET and FIRES A BLAST OF"," QUINJET ","DAY","negative","hero"
"2528",131,"NATASHA/BLACK WIDOW","ENERGY. Thor gets to his feet, TACKLING Loki down hard."," QUINJET ","DAY","negative","hero"
"2529",131,"NATASHA/BLACK WIDOW","THE QUINJET is soon caught on fire. HAWKEYE maneuvers one wing"," QUINJET ","DAY","negative","hero"
"2530",131,"NATASHA/BLACK WIDOW","of the jet. They SPIN and SLOW. DROPPING OUT OF THE AIR AS IT"," QUINJET ","DAY","negative","hero"
"2531",131,"NATASHA/BLACK WIDOW","PASSES OVER SKYSCRAPERS. Then... they SLAM into the street."," QUINJET ","DAY","negative","hero"
"2532",135,"STEVE/CAPTAIN AMERICA","CAPTAIN AMERICA"," BRIDGE STREET ","DAY","negative","hero"
"2533",135,"STEVE/CAPTAIN AMERICA","Stark, are you seeing this?"," BRIDGE STREET ","DAY","negative","hero"
"2534",135,"STEVE/CAPTAIN AMERICA","INSIDE THE SUIT"," BRIDGE STREET ","DAY","negative","hero"
"2535",135,"TONY/IRON MAN","TONY"," BRIDGE STREET ","DAY","positive","alter ego"
"2536",135,"TONY/IRON MAN","I'm seeing, still working on believing."," BRIDGE STREET ","DAY","positive","alter ego"
"2537",135,"TONY/IRON MAN","Where's Banner? Has he shown up yet?"," BRIDGE STREET ","DAY","positive","alter ego"
"2538",135,"TONY/IRON MAN","CAPTAIN AMERICA (V.O.)"," BRIDGE STREET ","DAY","positive","alter ego"
"2539",135,"TONY/IRON MAN","Banner?"," BRIDGE STREET ","DAY","positive","alter ego"
"2540",135,"TONY/IRON MAN","TONY"," BRIDGE STREET ","DAY","positive","alter ego"
"2541",135,"TONY/IRON MAN","Just keep me posted. Jarvis, find me a"," BRIDGE STREET ","DAY","positive","alter ego"
"2542",135,"TONY/IRON MAN","soft spot."," BRIDGE STREET ","DAY","positive","alter ego"
"2543",135,"TONY/IRON MAN","IRON MAN quietly flies behind and parallel with the CHITAURI"," BRIDGE STREET ","DAY","positive","alter ego"
"2544",135,"TONY/IRON MAN","LEVIATHAN."," BRIDGE STREET ","DAY","positive","alter ego"
"2545",136,"THOR","THOR"," STARK TOWER ","DAY","trust","hero"
"2546",136,"THOR","Look at this! Look around you! You"," STARK TOWER ","DAY","trust","hero"
"2547",136,"THOR","think this madness will end with your"," STARK TOWER ","DAY","trust","hero"
"2548",136,"THOR","rule?"," STARK TOWER ","DAY","trust","hero"
